Timestamp,Model_Name,ELA_Quality,ELA_Contrast,ELA_Brightness,ELA_Sharpness,ELA_Inversion,ELA_CLAHE,ELA_BlueChannel,Epochs,Patience,Accuracy,Precision,Recall,F1_Score,Best_Threshold
2025-05-24 11:33:04,ResNet50v2_Zoom_Range_0.3,97,1,1,1,FALSE,FALSE,FALSE,30,5,0.961093585699264,0.915887850467289,0.911627906976744,0.913752913752913,0.3
2025-06-01 14:29:19,ResNet50v2_Zoom_Range_0.2,97,1,1,1,FALSE,FALSE,FALSE,30,5,0.949526813880126,0.888372093023255,0.888372093023255,0.888372093023255,0.19
2025-06-01 14:36:34,ResNet50v2_Base,97,1,1,1,FALSE,FALSE,FALSE,30,5,0.958990536277602,0.919047619047619,0.897674418604651,0.908235294117647,0.24
2025-08-04 18:02:04,ResNet50v2_Base,97,1,1,1,False,False,False,30,5,0.9558359621451105,0.8559670781893004,0.9674418604651163,0.9082969432314411,0.12
2025-08-04 21:04:23,ResNet50v2_Zoom_Range_0.2,97,1,1,1,False,False,False,30,5,0.9516298633017876,0.9082125603864735,0.8744186046511628,0.8909952606635071,0.55
2025-08-04 21:33:41,ResNet50v2_Zoom_Range_0.3,97,1,1,1,False,False,False,30,5,0.9568874868559412,0.9182692307692307,0.8883720930232558,0.9030732860520094,0.42000000000000004
